Time,Time Code,Country Name,Country Code,GDP (current US$) [NY.GDP.MKTP.CD],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",Gross capital formation (% of GDP) [NE.GDI.TOTL.ZS],"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",Individuals using the Internet (% of population) [IT.NET.USER.ZS],Access to electricity (% of population) [EG.ELC.ACCS.ZS],Exports of goods and services (% of GDP) [NE.EXP.GNFS.ZS],Domestic credit to private sector by banks (% of GDP) [FD.AST.PRVT.GD.ZS]
2019,YR2019,Japan,JPN,5117993853016.51,-0.402169200894946,0.468776159383928,25.7896961306359,84.3563414634146,92.7304,100,17.4635264275221,110.094965001574
2019,YR2019,"Korea, Rep.",KOR,1651422932447.77,2.24397786011012,0.383000303608088,31.4949336660816,83.2268292682927,96.1576,100,39.2758610673609,151.2580523722
2019,YR2019,Luxembourg,LUX,69872035113.6469,2.74931929072659,1.74332075653852,18.653116084379,82.6390243902439,97.1206,100,206.580145839872,109.012204271952
2019,YR2019,Malaysia,MYS,365177721021.516,4.41318742129586,0.662891865764397,21.0482403944815,75.9,84.1871,100,65.2777668428576,120.678377528772
2019,YR2019,Mexico,MEX,1304106203902.45,-0.392690505099296,3.63596142127045,22.1485426373991,74.53,69.6321,99.6,38.5296507920009,27.7681529240229
2019,YR2019,Netherlands,NLD,928903005576.469,2.30009157916757,2.63369910249596,21.7580356895369,82.1121951219512,93.2886,100,85.3209394926528,98.6364846999218
2019,YR2019,New Zealand,NZL,213006341101.869,2.31747144034802,1.61963190184049,23.7676954815243,82.0560975609756,89.8637,100,27.3298341875002,141.828430920737
2019,YR2019,Norway,NOR,408742840909.091,1.12374694968757,2.16773003305404,29.611444403947,82.9585365853659,98,100,36.640925320627,126.658487485324
2019,YR2019,Portugal,PRT,240115970063.019,2.74568479564236,0.338178410046057,18.76826598288,81.6756097560976,75.3464,100,43.6531259432991,93.2615963097003
2019,YR2019,Qatar,QAT,176371267692.308,0.688240954592672,-0.66664112486111,43.7354058328665,82.945,99.6528,100,52.1888599262863,100.395408496603
2019,YR2019,Russian Federation,RUS,1693115002708.32,2.19807571335009,4.47036660760176,22.6615137722235,73.0839024390244,82.6422,99.8,28.4334306799759,52.5599504782028
2019,YR2019,Saudi Arabia,SAU,888890133333.333,1.65156358885577,-2.0933490096655,25.5522842268021,78.313,95.7247,100,32.159204977113,..
2019,YR2019,Singapore,SGP,376161998830.048,1.30804118153127,0.567829988405464,24.5014074011136,83.5951219512195,88.9493,100,176.891299992751,119.467541690019
2019,YR2019,Slovenia,SVN,53909922735.545,3.50525332381912,1.63052260754342,20.8345240702316,81.5292682926829,83.1084,100,84.3570583498527,42.7113881765464
2019,YR2019,South Africa,ZAF,389330032224.269,0.25993557687633,4.1028507546115,15.8207933783179,66.071,69.6969,85,27.2021294051151,60.2217376053704
2019,YR2019,Spain,ESP,1403496387686.27,1.96117850841711,0.699518994458692,20.9088226144802,83.8317073170732,90.7187,100,34.6755629292261,93.4379561461582
2019,YR2019,Switzerland,CHE,721369112726.724,1.14198218965691,0.362886179940615,26.4377930438681,83.9048780487805,93.1461,100,66.9653936798419,..
2019,YR2019,Sweden,SWE,532169294165.94,2.54964787203104,1.78415097403837,24.4595597883993,83.109756097561,94.4934,100,48.2412138172619,131.50372419038
2019,YR2019,Thailand,THA,543976691793.886,2.11455779628278,0.706728601314275,23.8147525746375,77.197,66.6524,99.9,59.5188906218859,111.287330112966
2019,YR2019,Turkiye,TUR,761005915750.925,0.818514526726673,15.1768215720023,24.8780736162612,77.737,73.9767,100,33.0742160572998,61.8316121572156
2019,YR2019,United Arab Emirates,ARE,417989721742.682,1.10834813453296,-1.93108114782171,24.0692780432813,82.596,99.15,100,96.8595999294072,75.5055518029798
2019,YR2019,United States,USA,21539982000000,2.58382533018889,1.81221007526021,21.6698091948266,78.7878048780488,89.4303,100,11.7891974097286,52.2055711199058
2019,YR2019,United Kingdom,GBR,2851407164907.81,1.62447518038404,1.73810460086515,18.3786714033307,81.3691219512195,92.5166,100,31.63478028095,132.287310070499
2019,YR2019,Viet Nam,VNM,334365270496.667,7.35926270105006,2.79582367452249,31.9799606565797,74.211,68.6616,99.4,85.1575874073411,108.031900933361
2020,YR2020,Germany,DEU,3940142541354.1,-4.09513751682526,0.144877925813963,21.6667343069671,81.0414634146342,89.8129,100,39.1691838521344,82.9487595735182
2020,YR2020,India,IND,2674851578587.27,-5.77772470686801,6.62343677628536,28.9223840080659,70.156,43.4054,96.5,18.6824769296756,54.5052902460387
2020,YR2020,Australia,AUS,1328414058378.38,-0.119590735829973,0.846905537459283,22.4277286299436,83.2,94.6935,100,24.0267391579698,142.229832537004
2020,YR2020,Austria,AUT,434397601557.696,-6.31825509209936,1.38191063351859,25.6530737541266,81.1926829268293,87.5294,100,51.6630899700616,92.7332159422355
2020,YR2020,Belgium,BEL,529694473501.791,-4.7929839083518,0.740791812220353,24.068567845367,80.6951219512195,91.5264,100,79.1968705613294,74.1512307577193
2020,YR2020,Brazil,BRA,1476107231310.49,-3.2767587964736,3.21176803803373,16.1158206039466,74.506,81.3427,99.7,16.4535520094071,68.6961545842349
2020,YR2020,China,CHN,14996414166715.1,2.34018843078414,2.41942189457778,42.5723735094229,78.019,70.0528,100,18.2035821684675,179.104100221958
2020,YR2020,Denmark,DNK,355631021931.621,-1.78010601831291,0.420711974110097,22.7626532555055,81.6024390243903,96.5491,100,55.0368973244514,163.53675512979
2020,YR2020,Indonesia,IDN,1059054842698.48,-2.06551182934165,1.91983527270797,32.3434120537481,68.817,53.7265,97,17.3311682848923,33.1489580491511
2020,YR2020,Ireland,IRL,436555518400.451,7.1578988000836,-0.326183651280059,42.4628478103114,82.4560975609756,91.9999,100,135.462876703021,32.2997621376255
2020,YR2020,Israel,ISR,410768352657.612,-2.02161548237589,-0.575254620897805,24.6898161307496,82.6487804878049,90.1273,100,27.1722994385229,67.9564171768385
2020,YR2020,Italy,ITA,1907481094079.23,-8.86822122185345,-0.137707573916501,17.8986868297166,82.1951219512195,70.4834,100,28.7258551870199,81.0726558295782
2020,YR2020,Japan,JPN,5054068005376.28,-4.16876457146743,-0.024995834027682,25.2240172261075,84.56,90.2195,100,15.5331828643222,120.615069879143
2020,YR2020,"Korea, Rep.",KOR,1644312831906.17,-0.709415359397681,0.537288023411766,31.8845852650415,83.4268292682927,96.5051,100,36.359590549146,164.13617351072
2020,YR2020,Luxembourg,LUX,73670782100.3909,-0.510051634039826,0.819957302127018,17.9294900539992,82.1439024390244,98.4596,100,204.436962289215,110.212149628241
2020,YR2020,Malaysia,MYS,337456163961.211,-5.45684658426701,-1.13870215393055,19.6580082281542,76.057,89.555,100,61.5779359054349,133.785749444008
2020,YR2020,Mexico,MEX,1121064767401.51,-8.35403456576364,3.39683415570006,20.2366593490104,70.449,71.4902,99.4,39.2353720871536,27.6712194885917
2020,YR2020,Netherlands,NLD,932560861701.17,-3.86795333823223,1.27246037789166,21.3519779830807,81.3585365853659,91.3333,100,81.2415259478997,100.351761194322
2020,YR2020,New Zealand,NZL,213029554653.687,-0.307246896026541,1.71456170007245,23.1117429315929,82.2560975609756,95.2342,100,21.6971482843436,143.891481382266
2020,YR2020,Norway,NOR,367633418886.627,-1.27817177234034,1.28658490707998,31.3521157276673,83.209756097561,94.6076,100,32.2103377797679,138.370452756332
2020,YR2020,Portugal,PRT,229618773422.577,-8.20463201239903,-0.0124383299575331,19.4185791809348,81.3292682926829,78.2617,100,37.2560151344529,103.971918400043
2020,YR2020,Qatar,QAT,144411363351.648,-3.5576039896784,-2.54031503004764,43.8492040252077,80.409,99.6528,100,49.118878259958,138.419723334814
2020,YR2020,Russian Federation,RUS,1493075894362.14,-2.65365450102773,3.38165937237896,23.4558291480158,71.3387804878049,84.9947,99.9,25.5221855113549,59.5822951547538
2020,YR2020,Saudi Arabia,SAU,767951200000,-3.80476473038999,3.4454670643357,23.3158218039549,77.596,97.8623,100,23.8098115262185,..
2020,YR2020,Singapore,SGP,349165858544.568,-3.81470885510713,-0.172111865925357,22.8053955630909,83.5439024390244,92.0043,100,181.782024531778,129.190831594566
2020,YR2020,Slovenia,SVN,53384760135.1581,-4.08500094942896,-0.0548568157606016,20.1896719461532,80.5317073170732,86.6013,100,78.2717999916943,43.5662961007965
2020,YR2020,South Africa,ZAF,337974655408.055,-6.1689177146757,3.23238831615119,12.3455441478462,65.15,72.1128,90,27.5759141603963,61.9334200827078
2020,YR2020,Spain,ESP,1289783836971.21,-10.9400706350371,-0.322753017299685,20.6266482703898,82.2317073170732,93.2056,100,30.4810248544563,105.624708868292
2020,YR2020,Switzerland,CHE,741999406005.627,-2.14173712008038,-0.725874933313387,29.5787498388343,83,94.3499,100,64.0955571587348,..
2020,YR2020,Sweden,SWE,545147614972.141,-2.0053375219518,0.497367318853587,24.410184629369,82.3560975609756,94.5394,100,44.2599429832196,138.232631172652
2020,YR2020,Thailand,THA,500461898480.246,-6.05003846851622,-0.845937147357064,23.7553851722696,77.331,77.8437,100,51.4944266088919,125.42777388134
2020,YR2020,Turkiye,TUR,720338490327.248,1.85987303976462,12.2789574462574,31.3406099954945,76.525,77.6696,100,29.1207901808282,70.8965775838439
2020,YR2020,United Arab Emirates,ARE,349473015330.157,-4.95705243303316,-2.0794031794094,23.3288630345764,81.936,100,100,100.230158948476,87.9193658272154
2020,YR2020,United States,USA,21354105000000,-2.16302913866512,1.23358439630629,21.4188185362955,76.9804878048781,90.3447,100,10.0736556273372,53.7477838005325
2020,YR2020,United Kingdom,GBR,2696778386607.65,-10.296918859171,0.989486703772449,17.5811486266132,80.331756097561,94.8182,100,29.6697957580892,146.471904257979
2020,YR2020,Viet Nam,VNM,346615738537.796,2.86541320912272,3.22093436652516,31.915688393806,75.383,70.3,99.8,84.381598008957,115.525349937741
2021,YR2021,Germany,DEU,4348297440387.53,3.6699998840452,3.0666666666667,22.4613894888017,80.790243902439,91.4306,100,42.6575836538409,81.8025491913417
2021,YR2021,India,IND,3167270623260.47,9.68959249192875,5.13140747176368,32.1158221755014,67.282,..,99.6,21.3991583305515,50.1421581396983
2021,YR2021,Australia,AUS,1556735770437.26,2.11116814768786,2.86391042204996,22.9372400904775,83.3,96.9722,100,22.0566759771447,138.684517039077
2021,YR2021,Austria,AUT,480467037338.783,4.79532885699543,2.7666666666667,27.6732436856584,81.190243902439,92.5292,100,55.9533597032853,92.7676649374482
2021,YR2021,Belgium,BEL,598522422241.851,6.20759981274431,2.44024851144083,24.4420085715325,81.790243902439,92.7887,100,89.6253551052155,72.964537695298
2021,YR2021,Brazil,BRA,1670647398904.9,4.76260437908608,8.30165975585677,19.5218850206383,73.038,80.6899,99.5,19.1094303688709,68.8052245720638
2021,YR2021,China,CHN,18201698719564,8.57008513166322,0.981015135544894,42.6822612949312,78.117,73.0532,100,19.5262422245007,173.554518720488
2021,YR2021,Denmark,DNK,408378204639.999,7.38206633449863,1.85304543989681,23.6020021691337,81.4048780487805,98.8659,100,58.8254237804554,154.367211649864
2021,YR2021,Indonesia,IDN,1186509691086.73,3.70288562827751,1.56007882983335,31.4488724858485,67.452,62.1045,99.2,21.4165556390653,32.0107062631733
2021,YR2021,Ireland,IRL,531306516907.984,16.2556135233358,2.34034113447046,23.1108973888954,82.2536585365854,96.4235,100,133.055063604002,26.4375836236451
2021,YR2021,Israel,ISR,489851549972.347,9.38837403354628,1.47965474722565,25.8836407282582,82.5,90.2969,100,28.8234046153015,69.1783612035347
2021,YR2021,Italy,ITA,2179207773596.09,8.93106210800055,1.87378325762482,22.0011382315208,82.6463414634146,74.8623,100,31.1716088630092,74.4472993704123
2021,YR2021,Japan,JPN,5039148168861.22,2.69657404187188,-0.23335277939831,25.824730869587,84.4456097560976,82.9141,100,18.1091919388618,120.048102558038
2021,YR2021,"Korea, Rep.",KOR,1818432106880.04,4.30473481906969,2.4983333333334,32.3271937750171,83.5268292682927,97.5713,100,41.8772295047804,170.821154615773
2021,YR2021,Luxembourg,LUX,86386759695.1653,6.9297342584233,2.52692009066169,18.6878759943301,82.5975609756098,98.6609,100,215.618162988769,102.997694439279
2021,YR2021,Malaysia,MYS,373784823672.946,3.31534954399166,2.47710241465446,22.1257083996672,73.917,96.7514,100,70.6330555493337,127.231986109747
2021,YR2021,Mexico,MEX,1316569466735.28,6.04848345704632,5.68920847683757,21.7074939335623,69.75,75.6265,100,40.5691931994994,26.1189526418228
2021,YR2021,Netherlands,NLD,1054472123449.6,6.2768306708326,2.67572008805385,22.1938197521171,81.309756097561,92.053,100,86.4500028041052,93.8806572822612
2021,YR2021,New Zealand,NZL,253977931814.967,4.53540565716095,3.94112060778727,25.1120938859399,82.2073170731707,96.1151,100,22.3098859845046,140.761278176643
2021,YR2021,Norway,NOR,503367986030.268,3.90868676830634,3.48388055266683,25.0880506650083,83.1634146341463,99,100,43.0363019206366,116.227802895097
2021,YR2021,Portugal,PRT,256055879091.139,5.55875771556673,1.26565719069041,20.9347674224953,81.3780487804878,82.309,100,41.5484271843512,98.7525990646982
2021,YR2021,Qatar,QAT,179732009560.44,1.62684671918775,2.30446565742007,36.8015620866184,81.083,99.6528,100,58.7260170336864,122.882388509358
2021,YR2021,Russian Federation,RUS,1829186719575.1,5.86649177292595,6.69445891957613,23.0093392226061,69.900243902439,88.2138,100,30.0024195364041,54.6413312975395
2021,YR2021,Saudi Arabia,SAU,982661066666.667,6.51959698325419,3.06328988941548,26.3426467287873,77.089,100,100,29.1556614026837,..
2021,YR2021,Singapore,SGP,436591382250.464,9.7568044629903,2.31610315765142,24.0192234940025,83.0926829268293,96.9247,100,182.710806574886,..
2021,YR2021,Slovenia,SVN,61529280461.092,8.38965158187224,1.91706506089263,21.8553531475504,80.6756097560976,89.004,100,83.9773432516293,41.1050410623097
2021,YR2021,South Africa,ZAF,420886877628.703,4.95503259440756,4.61874544887136,12.7964275954655,62.01,74.9686,89.3,31.1035988061883,57.7849911651934
2021,YR2021,Spain,ESP,1461244901852.69,6.68314420473001,3.09313511976412,21.8740337716536,83.1780487804878,93.8975,100,33.7570843255301,96.2196695357409
2021,YR2021,Switzerland,CHE,815309330986.719,5.55962020605844,0.581814168489858,26.1555657203382,83.7512195121951,95.5694,100,71.1192329157335,..
2021,YR2021,Sweden,SWE,637186904843.636,5.93750858896414,2.16319736447151,25.2564742548596,83.0560975609756,94.6703,100,47.2996459572001,135.61648974286
2021,YR2021,Thailand,THA,506194668789.937,1.55216608426647,1.23039541318384,28.6690364408067,77.606,85.2696,100,58.5593891849287,126.775342478611
2021,YR2021,Turkiye,TUR,819865223976.115,11.4393956926566,19.5964926913324,31.4044678140387,75.722,81.4084,100,35.7436961064769,66.0703005114697
2021,YR2021,United Arab Emirates,ARE,415178792756.978,4.35475529659919,0.17993533617437,25.8270196988707,79.083,100,100,102.403084111353,75.1455268904555
2021,YR2021,United States,USA,23681171000000,6.05505293304556,4.69785886363742,21.3332820408248,76.3292682926829,91.2684,100,10.7909781995156,50.2008603946165
2021,YR2021,United Kingdom,GBR,3143323050707.26,8.57595087393024,2.5183710961421,18.0269099501181,80.6473170731707,96.1965,100,29.1802747877833,137.899273650127
2021,YR2021,Viet Nam,VNM,366474752771.009,2.55372852648131,1.83471554810446,32.8956023366901,74.145,74.21,100,93.8502071275575,124.282898747665
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,
Last Updated: 10/07/2025,,,,,,,,,,,,
